user_id,signup_ts,acquisition_channel,plan_tier,sessions_last_30d,net_revenue_usd,open_ticket_count,churn_signal,customer_health_score
386,2025-10-29 03:11:34,paid_search,free,7,0.0,0,0,69
3498,2025-10-29 04:12:12,organic,free,2,0.0,0,0,59
2922,2025-10-29 05:46:06,organic,free,4,0.0,0,1,38
436,2025-10-29 06:03:39,partner,pro,4,141.03,0,0,70
1238,2025-10-29 06:23:41,organic,free,8,0.0,0,1,46
1605,2025-10-29 07:16:46,paid_search,pro,4,192.78,0,1,47
874,2025-10-29 09:25:48,referral,pro,9,47.51,0,1,50
1928,2025-10-29 11:33:42,organic,free,3,0.0,0,1,36
2079,2025-10-29 11:58:27,referral,free,7,0.0,1,0,62
1610,2025-10-29 12:36:21,paid_search,pro,8,175.71,0,1,54
157,2025-10-29 13:20:18,organic,pro,6,152.91,0,1,49
1630,2025-10-29 15:09:02,paid_search,pro,7,140.3,0,1,51
2829,2025-10-29 15:13:24,organic,free,8,0.0,1,1,39
2822,2025-10-29 15:16:44,organic,free,4,0.0,0,1,38
3063,2025-10-29 16:12:19,social,enterprise,8,593.96,0,0,91
2818,2025-10-29 16:50:16,referral,free,3,0.0,0,0,61
221,2025-10-29 17:04:16,social,free,4,0.0,1,1,31
2908,2025-10-29 17:07:12,referral,free,8,0.0,0,1,46
2696,2025-10-29 17:39:14,paid_search,pro,7,210.6,0,0,79
759,2025-10-29 18:03:51,referral,free,4,0.0,0,1,38
1805,2025-10-29 18:11:55,partner,pro,6,151.33,0,0,74
2549,2025-10-29 18:26:29,referral,pro,6,186.62,0,0,76
18,2025-10-29 18:37:02,organic,free,4,0.0,2,1,24
3164,2025-10-29 18:50:47,paid_search,enterprise,7,663.51,0,0,89
1005,2025-10-29 19:03:41,partner,free,4,0.0,0,0,63
3347,2025-10-29 19:08:04,referral,free,3,0.0,1,1,29
2698,2025-10-29 20:29:49,referral,pro,7,181.3,0,1,53
2005,2025-10-29 21:15:23,paid_search,free,4,0.0,0,0,63
945,2025-10-29 22:08:19,organic,free,3,0.0,1,0,54
705,2025-10-29 22:08:59,referral,free,5,0.0,0,1,40
2103,2025-10-29 22:12:53,paid_search,pro,7,147.4,0,0,76
74,2025-10-29 23:49:26,partner,pro,4,100.33,1,1,36
3101,2025-10-30 02:36:50,partner,free,5,0.0,0,1,40
3286,2025-10-30 02:57:59,social,free,3,0.0,0,1,36
434,2025-10-30 03:05:46,referral,pro,6,101.91,1,1,40
1776,2025-10-30 03:14:34,organic,enterprise,11,138.45,0,0,83
3021,2025-10-30 03:22:36,paid_search,free,7,0.0,0,1,44
2084,2025-10-30 03:46:45,paid_search,free,8,0.0,0,1,46
1926,2025-10-30 05:06:14,paid_search,free,3,0.0,1,1,29
414,2025-10-30 05:17:52,social,free,5,0.0,0,0,65
1645,2025-10-30 05:53:32,social,free,10,0.0,0,1,50
670,2025-10-30 06:06:22,organic,free,7,0.0,0,1,44
443,2025-10-30 06:26:02,organic,free,3,0.0,0,1,36
2430,2025-10-30 06:36:16,partner,free,4,0.0,0,0,63
2760,2025-10-30 10:50:06,referral,free,8,0.0,0,0,71
1895,2025-10-30 11:49:59,partner,free,9,0.0,0,0,73
948,2025-10-30 11:50:32,paid_search,free,5,0.0,1,1,33
3268,2025-10-30 12:19:36,referral,pro,3,202.49,0,1,46
2206,2025-10-30 12:26:27,social,enterprise,7,544.66,0,1,64
1358,2025-10-30 12:37:36,organic,pro,2,127.38,0,1,40
604,2025-10-30 13:09:37,paid_search,pro,8,202.45,0,1,56
2479,2025-10-30 13:33:46,organic,pro,4,149.74,2,1,31
3307,2025-10-30 14:33:34,referral,pro,3,135.71,0,1,42
1819,2025-10-30 15:38:36,paid_search,enterprise,8,351.68,0,0,88
2726,2025-10-30 18:23:42,referral,free,5,0.0,0,1,40
823,2025-10-30 18:50:26,social,pro,9,52.57,1,1,43
1342,2025-10-30 19:41:43,social,free,3,0.0,0,1,36
2377,2025-10-30 20:49:06,paid_search,free,4,0.0,0,1,38
682,2025-10-30 21:23:05,referral,pro,6,98.56,0,0,71
1836,2025-10-30 22:29:43,paid_search,pro,5,58.19,0,1,42
2233,2025-10-30 23:04:58,organic,free,1,0.0,0,0,57
1528,2025-10-30 23:40:53,paid_search,free,3,0.0,0,0,61
2209,2025-10-31 00:02:15,paid_search,enterprise,9,557.37,0,1,68
2107,2025-10-31 00:58:29,paid_search,pro,2,134.35,0,1,40
721,2025-10-31 02:21:36,social,free,6,0.0,0,1,42
2735,2025-10-31 03:45:58,paid_search,free,2,0.0,0,0,59
1445,2025-10-31 03:53:43,paid_search,pro,5,205.09,0,1,50
100,2025-10-31 04:08:13,organic,free,7,0.0,0,0,69
620,2025-10-31 04:10:58,paid_search,pro,8,189.02,0,1,55
118,2025-10-31 04:15:55,referral,free,4,0.0,0,1,38
769,2025-10-31 04:38:34,organic,free,5,0.0,0,1,40
3203,2025-10-31 05:00:34,social,enterprise,1,747.64,0,1,52
241,2025-10-31 05:29:45,referral,free,5,0.0,0,1,40
306,2025-10-31 05:34:02,social,pro,8,149.17,0,0,78
3248,2025-10-31 05:48:52,paid_search,pro,10,188.12,0,0,84
462,2025-10-31 05:49:40,social,free,3,0.0,0,0,61
329,2025-10-31 08:29:05,organic,free,4,0.0,0,1,38
1090,2025-10-31 09:26:46,partner,pro,8,170.02,0,1,54
1187,2025-10-31 11:46:46,organic,free,8,0.0,0,0,71
1963,2025-10-31 12:12:14,partner,free,8,0.0,0,1,46
834,2025-10-31 13:33:10,organic,pro,1,146.12,0,1,39
2518,2025-10-31 14:10:37,partner,free,4,0.0,1,1,31
1612,2025-10-31 15:33:35,referral,free,5,0.0,0,0,65
528,2025-10-31 16:00:04,social,free,4,0.0,0,1,38
408,2025-10-31 16:04:29,paid_search,free,3,0.0,0,0,61
2301,2025-10-31 16:06:25,referral,free,3,0.0,0,0,61
1063,2025-10-31 16:32:13,organic,free,3,0.0,0,0,61
256,2025-10-31 17:52:46,paid_search,free,2,0.0,2,0,45
924,2025-10-31 19:37:30,referral,free,7,0.0,0,1,44
522,2025-10-31 22:37:44,partner,pro,5,128.54,0,1,46
1935,2025-11-01 00:11:09,organic,free,7,0.0,0,1,44
2329,2025-11-01 00:37:03,paid_search,pro,6,196.99,0,1,51
3057,2025-11-01 02:14:12,referral,free,6,0.0,0,0,67
752,2025-11-01 03:15:58,social,pro,5,160.23,0,1,48
975,2025-11-01 03:40:20,partner,pro,7,149.58,0,1,51
1607,2025-11-01 03:43:01,paid_search,pro,7,158.2,0,0,76
457,2025-11-01 04:29:25,paid_search,free,5,0.0,0,1,40
2888,2025-11-01 05:03:15,organic,pro,10,221.77,0,0,86
938,2025-11-01 05:09:15,organic,free,6,0.0,0,1,42
1575,2025-11-01 05:17:12,social,free,7,0.0,0,0,69
2890,2025-11-01 05:36:03,organic,pro,7,215.44,0,1,54
3068,2025-11-01 06:53:43,referral,free,8,0.0,0,0,71
1698,2025-11-01 07:50:51,paid_search,free,7,0.0,0,1,44
2062,2025-11-01 08:15:18,referral,free,3,0.0,0,1,36
2662,2025-11-01 08:57:26,partner,pro,6,198.23,0,1,51
1677,2025-11-01 09:01:45,social,pro,8,141.83,0,0,78
1524,2025-11-01 10:57:27,partner,free,3,0.0,0,0,61
1104,2025-11-01 11:35:17,partner,free,3,0.0,0,1,36
2638,2025-11-01 12:37:23,partner,free,7,0.0,0,0,69
1481,2025-11-01 13:55:31,organic,pro,9,142.1,0,1,55
273,2025-11-01 13:57:54,organic,free,6,0.0,0,1,42
357,2025-11-01 14:05:06,social,free,7,0.0,0,1,44
182,2025-11-01 16:18:31,partner,free,2,0.0,0,1,34
2007,2025-11-01 16:21:03,organic,free,7,0.0,0,0,69
2012,2025-11-01 18:47:31,organic,free,4,0.0,1,1,31
390,2025-11-01 19:06:31,social,free,5,0.0,0,1,40
961,2025-11-01 19:34:04,organic,free,10,0.0,0,0,75
2307,2025-11-01 19:48:12,social,free,6,0.0,0,0,67
1537,2025-11-01 19:53:29,paid_search,pro,3,150.95,0,1,43
2885,2025-11-01 20:01:23,organic,free,4,0.0,0,1,38
1046,2025-11-01 20:03:18,referral,free,5,0.0,0,1,40
536,2025-11-01 20:03:23,social,pro,9,214.5,0,1,58
2221,2025-11-01 21:03:54,organic,pro,5,140.88,0,1,47
1229,2025-11-01 21:12:27,social,free,8,0.0,0,0,71
58,2025-11-01 22:00:13,paid_search,pro,10,153.06,0,0,82
3037,2025-11-01 22:23:18,partner,free,3,0.0,0,1,36
884,2025-11-02 00:39:48,referral,pro,5,142.43,0,1,47
1406,2025-11-02 01:19:18,organic,free,5,0.0,1,1,33
2248,2025-11-02 02:08:23,paid_search,free,5,0.0,0,0,65
2791,2025-11-02 02:13:55,organic,free,2,0.0,0,1,34
533,2025-11-02 02:31:45,partner,free,4,0.0,0,0,63
3252,2025-11-02 03:36:30,partner,free,4,0.0,0,1,38
1655,2025-11-02 03:40:48,partner,free,6,0.0,0,1,42
847,2025-11-02 03:52:05,paid_search,free,2,0.0,0,0,59
3402,2025-11-02 05:06:08,paid_search,pro,3,184.76,0,1,45
1947,2025-11-02 06:01:11,organic,pro,4,144.58,0,0,70
2867,2025-11-02 07:19:02,referral,free,4,0.0,0,1,38
750,2025-11-02 07:34:17,organic,pro,3,140.98,1,0,61
2426,2025-11-02 07:59:10,referral,free,4,0.0,0,1,38
937,2025-11-02 08:28:03,referral,pro,8,208.66,0,1,56
3350,2025-11-02 11:38:20,referral,free,5,0.0,1,1,33
1695,2025-11-02 14:29:23,paid_search,free,5,0.0,0,1,40
1854,2025-11-02 15:20:55,social,free,6,0.0,0,0,67
3162,2025-11-02 15:23:19,paid_search,pro,2,223.19,0,0,70
2659,2025-11-02 16:08:39,organic,free,2,0.0,1,1,27
83,2025-11-02 16:25:54,organic,free,2,0.0,1,0,52
3326,2025-11-02 16:41:59,paid_search,free,5,0.0,0,0,65
287,2025-11-02 17:23:04,organic,free,5,0.0,0,0,65
3364,2025-11-02 18:01:35,organic,pro,8,66.71,0,1,49
1908,2025-11-02 18:03:42,social,free,4,0.0,1,1,31
178,2025-11-02 18:06:45,organic,free,2,0.0,0,0,59
3321,2025-11-02 20:02:30,paid_search,free,8,0.0,0,1,46
2932,2025-11-02 20:28:49,partner,pro,5,193.24,0,1,49
2368,2025-11-02 21:01:42,paid_search,free,6,0.0,1,1,35
2094,2025-11-02 21:23:31,social,free,0,0.0,0,1,30
2432,2025-11-02 21:37:26,referral,pro,4,154.98,0,1,45
1487,2025-11-02 21:50:57,paid_search,free,2,0.0,2,0,45
1556,2025-11-02 22:21:04,organic,free,3,0.0,0,0,61
1778,2025-11-02 22:43:11,social,free,6,0.0,0,1,42
2719,2025-11-03 00:13:05,organic,pro,8,134.19,0,1,52
1936,2025-11-03 00:45:05,paid_search,pro,5,141.48,0,1,47
1076,2025-11-03 01:15:13,paid_search,pro,6,205.82,1,1,45
1941,2025-11-03 03:06:28,referral,free,3,0.0,0,0,61
350,2025-11-03 03:43:13,partner,free,9,0.0,0,0,73
3270,2025-11-03 04:18:18,social,free,6,0.0,0,0,67
623,2025-11-03 05:11:51,organic,enterprise,9,612.94,1,1,61
41,2025-11-03 05:30:35,paid_search,pro,5,216.54,0,1,50
1850,2025-11-03 05:44:47,paid_search,pro,8,187.45,1,1,48
1637,2025-11-03 06:00:57,social,pro,7,186.09,1,0,71
1596,2025-11-03 06:15:17,partner,free,5,0.0,0,0,65
532,2025-11-03 06:22:52,paid_search,free,6,0.0,2,1,28
1078,2025-11-03 07:27:42,partner,free,5,0.0,0,0,65
467,2025-11-03 07:38:40,social,enterprise,4,322.25,0,1,54
2595,2025-11-03 07:54:37,social,free,6,0.0,0,1,42
187,2025-11-03 08:20:47,referral,free,6,0.0,0,0,67
168,2025-11-03 10:31:55,referral,pro,4,159.05,0,0,70
2296,2025-11-03 11:44:08,organic,pro,3,107.23,0,1,41
2199,2025-11-03 12:37:28,paid_search,free,4,0.0,0,1,38
703,2025-11-03 12:40:54,partner,pro,8,161.62,0,0,79
2327,2025-11-03 13:29:32,referral,free,4,0.0,0,0,63
2939,2025-11-03 16:00:15,partner,pro,6,143.08,0,1,49
685,2025-11-03 17:30:32,social,free,8,0.0,0,0,71
3048,2025-11-03 17:44:40,social,free,4,0.0,0,1,38
3179,2025-11-03 18:40:26,paid_search,pro,6,137.82,0,0,73
1193,2025-11-03 20:03:41,organic,pro,6,153.38,0,1,49
2533,2025-11-03 20:13:57,organic,free,9,0.0,1,0,66
262,2025-11-03 20:57:27,organic,pro,2,184.81,0,0,68
1433,2025-11-03 22:41:46,organic,free,3,0.0,1,0,54
704,2025-11-03 22:58:08,referral,free,9,0.0,0,0,73
2449,2025-11-04 00:53:44,organic,free,3,0.0,0,1,36
2804,2025-11-04 01:26:26,organic,pro,2,192.28,1,0,61
2102,2025-11-04 01:29:01,paid_search,pro,9,203.31,0,1,58
2050,2025-11-04 01:50:11,organic,free,4,0.0,0,0,63
3256,2025-11-04 03:19:30,partner,free,3,0.0,0,1,36
1616,2025-11-04 03:43:42,referral,pro,3,136.83,0,0,67
1032,2025-11-04 03:52:26,referral,pro,8,156.83,0,1,53
908,2025-11-04 04:15:29,organic,enterprise,6,618.79,0,1,62
3288,2025-11-04 06:03:46,social,pro,4,212.71,0,1,48
2930,2025-11-04 07:20:26,social,free,10,0.0,0,0,75
411,2025-11-04 07:34:19,organic,pro,11,197.28,0,1,61
544,2025-11-04 08:37:02,paid_search,free,7,0.0,0,0,69
3096,2025-11-04 08:44:57,organic,pro,5,153.0,0,0,72
3051,2025-11-04 10:10:12,organic,free,2,0.0,0,1,34
259,2025-11-04 10:10:59,referral,free,4,0.0,1,1,31
2369,2025-11-04 10:38:52,paid_search,pro,10,194.71,0,0,84
3195,2025-11-04 10:58:52,partner,pro,2,201.19,0,1,44
761,2025-11-04 12:31:42,paid_search,free,3,0.0,0,1,36
2477,2025-11-04 12:55:41,organic,pro,8,138.55,0,1,52
2367,2025-11-04 13:22:08,social,free,6,0.0,0,0,67
3087,2025-11-04 13:33:14,organic,pro,5,136.67,0,1,46
2247,2025-11-04 13:33:22,paid_search,pro,8,99.97,0,1,50
2146,2025-11-04 13:51:33,paid_search,free,8,0.0,0,0,71
661,2025-11-04 14:36:02,social,free,2,0.0,0,0,59
230,2025-11-04 14:45:20,social,free,4,0.0,0,0,63
2031,2025-11-04 16:05:17,social,pro,3,149.93,0,1,43
1405,2025-11-04 16:31:37,paid_search,free,3,0.0,0,1,36
1174,2025-11-04 16:52:08,organic,free,3,0.0,0,0,61
1883,2025-11-04 17:48:21,paid_search,pro,3,94.68,0,0,65
2274,2025-11-04 17:48:44,partner,free,7,0.0,0,0,69
1702,2025-11-04 19:33:44,organic,pro,8,151.6,1,0,71
392,2025-11-04 21:56:33,partner,free,4,0.0,0,1,38
251,2025-11-04 22:29:04,paid_search,free,5,0.0,0,0,65
1886,2025-11-04 22:35:13,social,enterprise,9,804.06,0,0,93
2380,2025-11-04 22:48:22,partner,free,7,0.0,1,0,62
2482,2025-11-05 00:53:18,partner,free,4,0.0,0,1,38
349,2025-11-05 02:04:18,organic,enterprise,8,670.53,0,1,66
1106,2025-11-05 02:43:07,referral,pro,7,194.86,0,1,53
2612,2025-11-05 04:16:30,referral,pro,7,211.31,0,0,79
469,2025-11-05 04:16:42,paid_search,free,6,0.0,0,1,42
564,2025-11-05 04:21:55,paid_search,free,3,0.0,0,0,61
3086,2025-11-05 04:54:16,organic,free,0,0.0,0,0,55
1639,2025-11-05 06:49:36,organic,free,5,0.0,0,1,40
1929,2025-11-05 07:15:28,organic,free,9,0.0,0,0,73
23,2025-11-05 07:23:34,social,pro,5,194.7,0,1,49
2925,2025-11-05 08:08:21,organic,free,8,0.0,0,1,46
635,2025-11-05 08:26:50,partner,free,6,0.0,0,0,67
912,2025-11-05 10:13:32,paid_search,free,7,0.0,0,0,69
3098,2025-11-05 10:16:40,organic,free,6,0.0,0,1,42
2384,2025-11-05 10:31:36,paid_search,pro,5,142.68,0,1,47
1432,2025-11-05 14:57:59,paid_search,free,1,0.0,0,1,32
1891,2025-11-05 15:07:04,organic,pro,5,39.1,0,1,41
1663,2025-11-05 15:09:45,organic,free,4,0.0,0,0,63
3289,2025-11-05 15:31:50,partner,pro,4,196.6,0,1,47
2928,2025-11-05 16:10:27,organic,free,4,0.0,0,0,63
2740,2025-11-05 16:33:05,referral,free,4,0.0,0,1,38
1798,2025-11-05 16:39:23,organic,free,7,0.0,1,0,62
1345,2025-11-05 19:19:11,organic,pro,8,7.07,0,0,71
1960,2025-11-05 20:53:53,social,pro,3,148.48,0,1,43
3358,2025-11-05 21:05:38,paid_search,free,3,0.0,0,1,36
1326,2025-11-05 21:55:11,paid_search,free,4,0.0,0,0,63
2673,2025-11-05 21:57:53,organic,free,4,0.0,0,1,38
2943,2025-11-05 22:48:44,social,free,3,0.0,0,0,61
253,2025-11-05 23:44:18,referral,free,8,0.0,0,1,46
1534,2025-11-06 00:01:02,organic,free,8,0.0,0,1,46
2737,2025-11-06 00:27:21,organic,pro,3,170.29,0,1,44
3393,2025-11-06 00:37:01,social,free,4,0.0,1,0,56
3255,2025-11-06 01:29:56,paid_search,free,6,0.0,0,0,67
3044,2025-11-06 02:07:27,paid_search,pro,7,33.56,0,1,45
2809,2025-11-06 03:01:00,partner,pro,6,128.61,1,1,41
72,2025-11-06 03:19:39,referral,pro,8,211.94,0,1,56
2070,2025-11-06 03:23:45,partner,enterprise,8,884.08,0,1,66
1651,2025-11-06 04:10:31,social,free,5,0.0,0,0,65
1523,2025-11-06 08:45:32,partner,free,7,0.0,0,0,69
1178,2025-11-06 09:28:00,paid_search,pro,7,144.12,0,0,76
3193,2025-11-06 10:22:58,social,free,3,0.0,0,1,36
3294,2025-11-06 11:17:30,organic,free,4,0.0,0,1,38
2391,2025-11-06 11:28:33,referral,free,5,0.0,0,1,40
523,2025-11-06 11:28:40,social,pro,5,161.63,0,0,73
1113,2025-11-06 12:13:33,organic,pro,9,156.88,1,0,73
2219,2025-11-06 12:18:41,organic,free,7,0.0,1,1,37
888,2025-11-06 13:36:34,social,pro,2,141.78,0,1,41
2992,2025-11-06 13:44:49,partner,enterprise,5,341.9,0,1,57
2553,2025-11-06 14:05:23,paid_search,pro,9,197.77,0,0,82
2860,2025-11-06 15:18:37,social,free,4,0.0,0,1,38
1115,2025-11-06 17:29:04,organic,free,3,0.0,0,1,36
52,2025-11-06 18:12:34,organic,free,8,0.0,1,0,64
543,2025-11-06 18:44:12,paid_search,free,4,0.0,0,1,38
2850,2025-11-06 18:54:44,referral,pro,1,150.45,0,1,39
2889,2025-11-06 19:36:28,organic,enterprise,8,597.58,0,0,91
3181,2025-11-06 19:47:03,referral,pro,3,147.03,0,0,68
2465,2025-11-06 20:39:04,organic,free,5,0.0,1,0,58
3257,2025-11-06 20:40:40,referral,pro,10,149.23,1,1,50
398,2025-11-06 23:22:54,partner,free,2,0.0,0,0,59
1770,2025-11-07 00:16:02,referral,pro,3,202.28,0,1,46
3152,2025-11-07 00:22:45,organic,free,2,0.0,0,0,59
993,2025-11-07 00:55:56,partner,pro,6,153.33,0,0,74
3039,2025-11-07 02:55:51,referral,free,5,0.0,0,1,40
2093,2025-11-07 03:20:32,referral,pro,6,71.7,0,1,45
2812,2025-11-07 03:42:21,organic,free,5,0.0,0,1,40
1787,2025-11-07 04:27:28,referral,pro,7,154.36,0,1,51
838,2025-11-07 04:28:41,paid_search,pro,9,188.37,0,1,57
3023,2025-11-07 05:34:15,paid_search,pro,6,200.99,0,1,52
2744,2025-11-07 06:02:41,organic,pro,9,137.96,0,0,79
2510,2025-11-07 07:15:18,social,free,6,0.0,0,0,67
1704,2025-11-07 08:19:51,social,free,3,0.0,0,0,61
426,2025-11-07 09:00:13,paid_search,free,7,0.0,0,0,69
2814,2025-11-07 09:21:13,organic,free,3,0.0,0,0,61
102,2025-11-07 09:23:08,paid_search,free,8,0.0,1,0,64
1085,2025-11-07 11:02:02,referral,free,3,0.0,0,1,36
3287,2025-11-07 11:16:11,organic,free,5,0.0,0,1,40
2348,2025-11-07 13:52:37,referral,free,8,0.0,0,1,46
9,2025-11-07 13:52:56,social,free,2,0.0,0,1,34
872,2025-11-07 14:46:56,organic,enterprise,14,607.43,0,1,78
2899,2025-11-07 15:01:39,paid_search,pro,6,142.13,0,1,49
1364,2025-11-07 15:20:58,paid_search,free,6,0.0,0,0,67
1796,2025-11-07 15:39:49,paid_search,pro,7,155.34,0,1,51
653,2025-11-07 16:26:12,social,free,6,0.0,0,1,42
224,2025-11-07 16:27:23,organic,free,2,0.0,0,1,34
664,2025-11-07 16:34:30,paid_search,pro,6,147.29,0,0,74
2115,2025-11-07 16:54:52,paid_search,free,6,0.0,0,0,67
339,2025-11-07 17:32:10,paid_search,free,3,0.0,0,1,36
2642,2025-11-07 18:31:24,paid_search,pro,4,26.5,1,0,57
2772,2025-11-07 19:34:19,partner,pro,3,108.44,0,1,41
1740,2025-11-07 22:18:51,referral,free,6,0.0,0,1,42
2764,2025-11-07 22:31:01,organic,free,5,0.0,0,0,65
2495,2025-11-08 01:10:26,organic,free,7,0.0,0,1,44
2869,2025-11-08 02:24:39,paid_search,free,4,0.0,0,0,63
3078,2025-11-08 03:11:25,partner,free,8,0.0,0,0,71
1872,2025-11-08 05:16:22,paid_search,pro,5,132.49,0,0,71
2473,2025-11-08 05:46:02,organic,free,8,0.0,0,0,71
1474,2025-11-08 05:52:08,organic,pro,4,150.14,0,0,70
3432,2025-11-08 07:11:29,organic,enterprise,9,591.87,0,1,68
1940,2025-11-08 07:52:32,organic,pro,7,82.88,0,0,73
3241,2025-11-08 08:41:04,social,free,8,0.0,0,0,71
735,2025-11-08 09:27:09,paid_search,free,5,0.0,0,0,65
2359,2025-11-08 09:46:57,paid_search,free,7,0.0,2,1,30
3240,2025-11-08 11:05:47,organic,pro,10,137.63,0,1,56
1072,2025-11-08 11:44:09,organic,free,7,0.0,0,0,69
2522,2025-11-08 14:21:33,partner,enterprise,4,577.28,0,1,58
2276,2025-11-08 14:23:46,referral,free,7,0.0,0,0,69
1745,2025-11-08 15:26:42,partner,pro,2,133.99,0,1,40
1988,2025-11-08 16:17:32,partner,pro,4,149.19,0,1,45
3327,2025-11-08 17:08:27,organic,enterprise,12,555.91,0,1,74
3296,2025-11-08 19:30:07,organic,pro,6,139.56,0,1,48
1987,2025-11-08 20:04:45,partner,free,2,0.0,0,1,34
1710,2025-11-08 20:38:04,paid_search,enterprise,7,178.8,0,1,52
2443,2025-11-08 21:00:29,social,pro,6,216.34,0,1,52
3231,2025-11-08 23:18:20,organic,free,1,0.0,0,0,57
2469,2025-11-09 02:14:08,referral,pro,7,143.95,0,1,51
2733,2025-11-09 02:54:36,organic,pro,6,152.45,0,1,49
2601,2025-11-09 03:31:20,organic,free,7,0.0,0,0,69
142,2025-11-09 03:39:13,referral,pro,5,53.95,0,0,67
2664,2025-11-09 04:26:34,organic,enterprise,7,522.06,0,1,64
2461,2025-11-09 05:21:48,paid_search,pro,7,145.48,0,1,51
3178,2025-11-09 06:06:29,partner,pro,5,134.76,1,0,64
3017,2025-11-09 06:16:33,referral,pro,6,136.76,0,0,73
2838,2025-11-09 06:24:19,referral,free,3,0.0,0,1,36
1395,2025-11-09 06:39:24,referral,pro,7,44.64,0,1,46
3475,2025-11-09 07:30:48,paid_search,free,6,0.0,0,0,67
1582,2025-11-09 08:45:15,organic,free,3,0.0,0,1,36
2552,2025-11-09 10:12:10,social,enterprise,5,411.27,0,0,85
964,2025-11-09 12:25:12,social,free,5,0.0,0,0,65
2873,2025-11-09 15:31:05,social,pro,6,141.83,0,0,74
2193,2025-11-09 15:57:25,referral,free,5,0.0,0,1,40
903,2025-11-09 16:45:39,partner,pro,6,64.5,0,1,45
2357,2025-11-09 16:54:53,partner,free,2,0.0,0,1,34
1355,2025-11-09 17:47:04,referral,free,3,0.0,1,1,29
3443,2025-11-09 19:42:17,referral,free,7,0.0,0,0,69
2393,2025-11-09 21:32:52,paid_search,free,6,0.0,0,0,67
2702,2025-11-09 22:44:23,referral,free,6,0.0,0,0,67
1257,2025-11-10 00:48:10,organic,enterprise,9,612.9,0,1,68
2298,2025-11-10 00:53:30,paid_search,free,6,0.0,0,1,42
3412,2025-11-10 01:18:19,organic,free,2,0.0,0,1,34
1839,2025-11-10 02:03:00,paid_search,pro,6,198.28,0,0,76
3470,2025-11-10 04:43:23,organic,pro,2,93.24,0,1,38
363,2025-11-10 05:05:37,referral,free,4,0.0,0,1,38
3180,2025-11-10 05:29:59,partner,pro,9,218.67,1,1,51
2240,2025-11-10 05:37:39,social,pro,9,200.8,0,0,83
2746,2025-11-10 08:31:01,paid_search,free,7,0.0,0,1,44
3028,2025-11-10 08:32:14,organic,free,6,0.0,1,0,60
3313,2025-11-10 08:45:20,organic,pro,6,145.14,0,1,49
3151,2025-11-10 10:09:42,paid_search,free,3,0.0,0,1,36
976,2025-11-10 11:21:26,partner,free,4,0.0,0,1,38
3196,2025-11-10 11:30:58,referral,free,1,0.0,0,1,32
2913,2025-11-10 12:19:31,organic,free,4,0.0,0,1,38
2314,2025-11-10 14:32:04,organic,free,7,0.0,0,0,69
78,2025-11-10 15:08:56,social,free,6,0.0,1,0,60
32,2025-11-10 16:05:51,organic,enterprise,8,630.65,0,1,66
3335,2025-11-10 17:18:50,paid_search,pro,4,130.55,0,0,69
2967,2025-11-10 18:11:49,referral,pro,7,210.65,0,1,54
567,2025-11-10 18:29:27,partner,free,5,0.0,0,1,40
1512,2025-11-10 19:01:05,organic,free,4,0.0,0,1,38
2935,2025-11-10 20:08:57,paid_search,pro,4,149.51,0,0,70
1503,2025-11-10 21:13:21,paid_search,free,3,0.0,0,1,36
412,2025-11-10 23:03:33,paid_search,pro,4,199.0,0,1,47
326,2025-11-11 00:39:58,social,pro,7,155.24,0,1,51
1479,2025-11-11 01:38:05,paid_search,free,3,0.0,0,1,36
1545,2025-11-11 02:06:25,social,pro,8,176.12,0,1,54
3483,2025-11-11 02:11:57,paid_search,free,6,0.0,0,0,67
1656,2025-11-11 03:44:16,paid_search,pro,9,48.15,0,1,50
3088,2025-11-11 03:54:18,organic,pro,7,142.02,0,1,51
626,2025-11-11 07:27:05,social,enterprise,9,-87.04,1,0,61
486,2025-11-11 07:39:19,organic,free,10,0.0,0,1,50
1112,2025-11-11 08:15:52,paid_search,free,3,0.0,0,0,61
1877,2025-11-11 08:25:40,referral,free,4,0.0,0,1,38
2174,2025-11-11 09:11:32,organic,free,5,0.0,0,0,65
1291,2025-11-11 10:34:16,social,free,3,0.0,0,0,61
148,2025-11-11 11:23:44,organic,free,6,0.0,0,0,67
1817,2025-11-11 11:39:39,paid_search,pro,3,179.07,0,1,44
2208,2025-11-11 13:04:32,organic,free,4,0.0,0,1,38
1288,2025-11-11 13:06:40,organic,free,1,0.0,0,1,32
1386,2025-11-11 14:43:46,social,pro,12,217.3,1,1,57
2292,2025-11-11 15:05:27,organic,pro,8,42.54,0,1,48
3209,2025-11-11 15:11:18,partner,free,8,0.0,1,0,64
3434,2025-11-11 15:35:34,organic,pro,11,140.46,1,1,52
637,2025-11-11 15:44:05,organic,pro,9,92.09,0,1,52
719,2025-11-11 16:29:26,paid_search,free,3,0.0,0,0,61
3109,2025-11-11 17:19:19,organic,free,10,0.0,0,0,75
1609,2025-11-11 18:08:15,referral,pro,6,152.69,0,1,49
2881,2025-11-11 18:22:04,paid_search,free,1,0.0,0,1,32
327,2025-11-11 18:38:29,organic,pro,5,210.33,0,1,50
3254,2025-11-11 18:59:03,organic,free,5,0.0,0,0,65
510,2025-11-11 19:14:15,referral,enterprise,7,821.15,0,0,89
566,2025-11-11 19:28:30,organic,pro,5,182.61,0,0,74
